Date,Open,High,Low,Close,Adj Close,Volume
9/25/2022,18936.31055,19134.73242,18696.46875,18802.09766,18802.09766,23359966112
9/26/2022,18803.90039,19274.87305,18721.28516,19222.67188,19222.67188,44148798321
9/27/2022,19221.83984,20338.45508,18915.66797,19110.54688,19110.54688,58571439619
9/28/2022,19104.62109,19688.34375,18553.29688,19426.7207,19426.7207,53071298734
9/29/2022,19427.7793,19589.26563,18924.35352,19573.05078,19573.05078,41037843771
9/30/2022,19573.43164,20109.84961,19265.66211,19431.78906,19431.78906,43975248085
10/1/2022,19431.10547,19471.1543,19231.08203,19312.0957,19312.0957,18719537670
10/2/2022,19311.84961,19370.30859,18970.62109,19044.10742,19044.10742,20765955327
10/3/2022,19044.06836,19653.54297,19025.22656,19623.58008,19623.58008,30484729489
10/4/2022,19623.58398,20380.34375,19523.83984,20336.84375,20336.84375,35887278685
10/5/2022,20335.90039,20343.74805,19801.80078,20160.7168,20160.7168,33223790572
10/6/2022,20161.03906,20408.39258,19900.08789,19955.44336,19955.44336,34711412966
10/7/2022,19957.55859,20041.08594,19395.79297,19546.84961,19546.84961,29227315390
10/8/2022,19546.32813,19601.69531,19299.41406,19416.56836,19416.56836,16437423167
10/9/2022,19417.47852,19542.53906,19349.25977,19446.42578,19446.42578,16837262532
10/10/2022,19446.41602,19515.4668,19102.97852,19141.48438,19141.48438,27425022774
10/11/2022,19139,19241.96094,18925.60352,19051.41797,19051.41797,28711532910
10/12/2022,19052.64648,19203.19922,19029.75781,19157.44531,19157.44531,24950173846
10/13/2022,19156.9668,19453.32813,18319.82227,19382.9043,19382.9043,44219840004
10/14/2022,19382.5332,19889.14648,19115.4082,19185.65625,19185.65625,38452356727
10/15/2022,19185.4375,19212.54102,19019.25,19067.63477,19067.63477,16192235532
10/16/2022,19068.91406,19389.60352,19068.91406,19268.09375,19268.09375,17988916650
10/17/2022,19268.5625,19635.80273,19173.33398,19550.75781,19550.75781,27472552998
10/18/2022,19550.4668,19666.99414,19144.76953,19334.41602,19334.41602,30580012344
10/19/2022,19335.02734,19348.41602,19127.6875,19139.53516,19139.53516,22425387184
10/20/2022,19138.08594,19315.19922,18971.45898,19053.74023,19053.74023,24493974420
10/21/2022,19053.20313,19237.38477,18770.9707,19172.46875,19172.46875,32459287866
10/22/2022,19172.38086,19248.06836,19132.24414,19208.18945,19208.18945,16104440957
10/23/2022,19207.73438,19646.65234,19124.19727,19567.00781,19567.00781,22128794335
10/24/2022,19567.76953,19589.125,19206.32422,19345.57227,19345.57227,30202235805
10/25/2022,19344.96484,20348.41211,19261.44727,20095.85742,20095.85742,47761524910
10/26/2022,20092.23633,20938.13477,20076.11719,20770.44141,20770.44141,58895950537
10/27/2022,20772.80273,20854.04492,20255.37305,20285.83594,20285.83594,49625110402
10/28/2022,20287.95703,20724.98047,20086.06836,20595.35156,20595.35156,43994715910
10/29/2022,20595.10352,20988.39453,20566.48438,20818.47656,20818.47656,40369840645
10/30/2022,20817.98242,20917.00586,20547.46289,20635.60352,20635.60352,31486345556
10/31/2022,20633.69531,20795.32031,20287.45898,20495.77344,20495.77344,45668466815
11/1/2022,20494.89844,20647.28906,20359.8457,20485.27344,20485.27344,39819303159
11/2/2022,20482.95898,20742.81055,20087.13477,20159.50391,20159.50391,55552169483
11/3/2022,20162.68945,20382.0957,20086.24023,20209.98828,20209.98828,43228750179
11/4/2022,20208.76953,21209.56055,20188.01953,21147.23047,21147.23047,64072727950
11/5/2022,21144.83203,21446.88672,21097.63477,21282.69141,21282.69141,37846047609
11/6/2022,21285.05664,21345.37695,20920.19141,20926.48633,20926.48633,35082693210
11/7/2022,20924.62109,21053.24609,20489.97266,20602.81641,20602.81641,53510852236
11/8/2022,20600.67188,20664.60742,17603.54492,18541.27148,18541.27148,1.19E+11
11/9/2022,18543.76172,18590.45898,15682.69238,15880.78027,15880.78027,1.03E+11
11/10/2022,15883.1582,18054.3125,15834.01856,17586.77148,17586.77148,83202283721
11/11/2022,17583.25195,17650.94336,16543.48242,17034.29297,17034.29297,55871616488
11/12/2022,17036.875,17066.67578,16651.77539,16799.18555,16799.18555,29717699419
11/13/2022,16799.72266,16920.76563,16320.63477,16353.36523,16353.36523,27209183682
11/14/2022,16352.02832,17109.32422,15872.94141,16618.19922,16618.19922,49630243054
11/15/2022,16617.48438,17051.96289,16542.55078,16884.61328,16884.61328,36599436183
11/16/2022,16884.3418,16960.29492,16430.11133,16669.43945,16669.43945,33925512989
11/17/2022,16670.42578,16726.43945,16460.68359,16687.51758,16687.51758,27868914022
11/18/2022,16687.91211,16947.05859,16564.61133,16697.77734,16697.77734,26862218609
11/19/2022,16696.2207,16797.87695,16570.41016,16711.54688,16711.54688,16106223492
11/20/2022,16712.91992,16746.7793,16248.69238,16291.83203,16291.83203,21313378652
11/21/2022,16291.22363,16291.22363,15599.04688,15787.28418,15787.28418,37429485518
11/22/2022,15782.30078,16253.04785,15656.60645,16189.76953,16189.76953,30726828760
11/23/2022,16195.58887,16638.19336,16170.50293,16610.70703,16610.70703,32958875628
11/24/2022,16611.63672,16771.47461,16501.76758,16604.46484,16604.46484,26129037414
11/25/2022,16602.26953,16603.31641,16388.4043,16521.8418,16521.8418,18678255976
11/26/2022,16521.57617,16666.86328,16416.22852,16464.28125,16464.28125,18000008764
11/27/2022,16463.88281,16594.40625,16437.02539,16444.62695,16444.62695,20443898509
11/28/2022,16440.22266,16482.93359,16054.53027,16217.32227,16217.32227,27743025156
11/29/2022,16217.63965,16522.25781,16139.39648,16444.98242,16444.98242,23581685468
11/30/2022,16445.47656,17190.9375,16445.47656,17168.56641,17168.56641,29523576583
12/1/2022,17168.00195,17197.49805,16888.38867,16967.13281,16967.13281,22895392882
12/2/2022,16968.68359,17088.66016,16877.88086,17088.66016,17088.66016,19539705127
12/3/2022,17090.09766,17116.04102,16888.14063,16908.23633,16908.23633,16217776704
12/4/2022,16908.16992,17157.76758,16903.43945,17130.48633,17130.48633,16824520830
12/5/2022,17128.89453,17378.15234,16922.43164,16974.82617,16974.82617,22209086834
12/6/2022,16975.23828,17091.86328,16939.92188,17089.50391,17089.50391,19889922369
12/7/2022,17089.50586,17109.37695,16750.55859,16848.12695,16848.12695,19675404389
12/8/2022,16847.34961,17267.91602,16788.7832,17233.47461,17233.47461,20496603770
12/9/2022,17232.14844,17280.54688,17100.83594,17133.15234,17133.15234,20328426366
12/10/2022,17134.2207,17216.82617,17120.68359,17128.72461,17128.72461,12706781969
12/11/2022,17129.71094,17245.63477,17091.82031,17104.19336,17104.19336,14122486832
12/12/2022,17102.5,17212.56445,16899.39453,17206.4375,17206.4375,19617581341
12/13/2022,17206.44141,17930.08594,17111.76367,17781.31836,17781.31836,26634741631
12/14/2022,17782.06641,18318.53125,17739.51367,17815.65039,17815.65039,25534481470
12/15/2022,17813.64453,17846.74414,17322.58984,17364.86523,17364.86523,20964448341
12/16/2022,17364.54688,17505.52539,16584.70117,16647.48438,16647.48438,24031608960
12/17/2022,16646.98242,16800.58984,16614.0293,16795.0918,16795.0918,14463581825
12/18/2022,16795.60938,16815.38672,16697.82031,16757.97656,16757.97656,10924354698
12/19/2022,16759.04102,16807.52734,16398.13672,16439.67969,16439.67969,17221074814
12/20/2022,16441.78711,17012.98438,16427.86719,16906.30469,16906.30469,22722096615
12/21/2022,16904.52734,16916.80078,16755.91211,16817.53516,16817.53516,14882945045
12/22/2022,16818.38086,16866.67383,16592.4082,16830.3418,16830.3418,16441573050
12/23/2022,16829.64453,16905.21875,16794.45898,16796.95313,16796.95313,15329265213
12/24/2022,16796.97656,16864.70313,16793.52734,16847.75586,16847.75586,9744636213
12/25/2022,16847.50586,16860.55469,16755.25391,16841.98633,16841.98633,11656379938
12/26/2022,16842.25,16920.12305,16812.36914,16919.80469,16919.80469,11886957804
12/27/2022,16919.29102,16959.8457,16642.07227,16717.17383,16717.17383,15748580239
12/28/2022,16716.40039,16768.16992,16497.55664,16552.57227,16552.57227,17005713920
12/29/2022,16552.32227,16651.75586,16508.68359,16642.3418,16642.3418,14472237479
12/30/2022,16641.33008,16643.42773,16408.47461,16602.58594,16602.58594,15929162910
12/31/2022,16603.67383,16628.98633,16517.51953,16547.49609,16547.49609,11239186456
1/1/2023,16547.91406,16630.43945,16521.23438,16625.08008,16625.08008,9244361700
